dt,Country,AverageTemperature
1908,Netherlands (Europe),8.591333333333333
1908,New Caledonia,22.178250000000002
1908,New Zealand,9.93325
1908,Nicaragua,25.52175
1908,Niger,26.89408333333333
1908,Nigeria,26.20441666666667
1908,Niue,24.615416666666665
1908,North America,2.1195
1908,North Korea,6.259499999999999
1908,Northern Mariana Islands,26.3455
1908,Norway,0.23324999999999982
1908,Oceania,20.716833333333334
1908,Oman,26.423000000000002
1908,Pakistan,20.297333333333334
1908,Palau,26.60383333333333
1908,Palestina,22.537833333333335
1908,Palmyra Atoll,26.605666666666668
1908,Panama,25.764916666666668
1908,Papua New Guinea,23.795916666666667
1908,Paraguay,22.740250000000003
1908,Peru,19.281833333333335
1908,Philippines,26.12166666666667
1908,Poland,6.815083333333334
1908,Portugal,14.771083333333335
1908,Puerto Rico,25.14825
1908,Qatar,26.590666666666667
1908,Reunion,22.92925
1908,Romania,8.202333333333334
1908,Russia,-6.122583333333334
1908,Rwanda,18.621583333333334
1908,Saint Barthélemy,26.293583333333334
1908,Saint Kitts And Nevis,25.51025
1908,Saint Lucia,26.259500000000003
1908,Saint Martin,26.293583333333334
1908,Saint Pierre And Miquelon,4.644333333333333
1908,Saint Vincent And The Grenadines,26.392083333333332
1908,Samoa,25.78533333333333
1908,San Marino,13.164583333333333
1908,Sao Tome And Principe,25.416
1908,Saudi Arabia,25.168750000000003
1908,Senegal,27.52391666666667
1908,Serbia,9.411583333333333
1908,Seychelles,26.390249999999998
1908,Sierra Leone,25.556916666666666
1908,Singapore,26.224833333333333
1908,Sint Maarten,26.293583333333334
1908,Slovakia,6.729916666666667
1908,Slovenia,8.837833333333334
1908,Solomon Is.,26.115333333333336
1908,Somalia,26.264166666666668
1908,South Africa,16.766583333333333
1908,South America,21.483833333333333
1908,South Georgia And The South Sandwich Isla,1.6937499999999999
1908,South Korea,11.293333333333335
1908,Spain,13.626416666666666
1908,Sri Lanka,26.699916666666667
1908,Sudan,26.681583333333332
1908,Suriname,25.8145
1908,Svalbard And Jan Mayen,-7.411583333333334
1908,Sweden,2.4506666666666668
1908,Switzerland,6.457166666666667
1908,Syria,17.332416666666667
1908,Taiwan,21.71975
1908,Tajikistan,3.626666666666667
1908,Tanzania,22.096083333333336
1908,Thailand,25.697999999999997
1908,Timor-Leste,25.520416666666666
1908,Togo,26.49683333333333
1908,Tonga,22.733333333333334
1908,Trinidad and Tobago,25.585833333333337
1908,Tunisia,19.71075
1908,Turkey,10.832833333333333
1908,Turkmenistan,14.227000000000002
1908,Turks And Caicas Islands,26.50375
1908,Uganda,22.49225
1908,Ukraine,6.631083333333333
1908,United Arab Emirates,27.429833333333335
1908,United Kingdom,8.576416666666667
1908,United Kingdom (Europe),8.72475
1908,United States of America,8.755583333333334
1908,Uruguay,16.598416666666665
1908,Uzbekistan,11.569083333333333
1908,Venezuela,24.573999999999998
1908,Vietnam,23.293000000000003
1908,Virgin Islands,26.037166666666668
1908,W. Sahara,22.016916666666663
1908,Yemen,25.68375
1908,Zambia,21.05516666666667
1908,Zimbabwe,21.038416666666667
1908,eSwatini,18.566083333333335
1908,Åland,5.111083333333334
1909,Afghanistan,13.925416666666669
1909,Africa,23.698916666666666
1909,Albania,12.559833333333332
1909,Algeria,22.569833333333335
1909,American Samoa,25.928749999999997
1909,Andorra,10.395416666666668
1909,Angola,21.605249999999998
1909,Anguilla,26.128333333333334
1909,Antigua And Barbuda,25.955833333333334
1909,Argentina,14.255583333333334
1909,Armenia,8.6475
1909,Aruba,27.46075
1909,Asia,7.171250000000001
1909,Australia,21.05275
1909,Austria,5.450666666666667
1909,Azerbaijan,11.330666666666666
1909,Bahamas,24.7995
1909,Bahrain,26.12875
1909,Baker Island,25.018333333333334
1909,Bangladesh,24.952416666666664
1909,Barbados,25.967166666666667
1909,Belarus,5.253
1909,Belgium,8.653833333333333
1909,Belize,25.031583333333334
1909,Benin,26.574583333333337
1909,Bhutan,12.026333333333334
1909,Bolivia,20.433583333333335
1909,Bonaire-Saint Eustatius And Saba,26.756083333333333
1909,Bosnia and Herz.,9.998583333333334
1909,Botswana,21.508416666666665
1909,Brazil,24.405083333333334
1909,British Virgin Islands,25.872583333333335
1909,Bulgaria,10.434750000000001
1909,Burkina Faso,27.34975
1909,Burma,23.685000000000002
1909,Burundi,19.270833333333332
1909,Cambodia,26.523333333333337
1909,Cameroon,23.71175
1909,Canada,-5.9078333333333335
1909,Cape Verde,23.884249999999998
1909,Cayman Islands,26.35075
1909,Central African Rep.,24.626250000000002
1909,Chad,26.77208333333333
1909,Chile,9.030666666666667
1909,China,6.3812500000000005
1909,Christmas Island,25.281000000000002
1909,Colombia,24.111416666666667
1909,Comoros,25.46641666666667
1909,Congo,23.983083333333337
1909,Costa Rica,25.19666666666667
1909,Croatia,10.825083333333334
1909,Cuba,24.997833333333332
1909,Curaçao,26.918000000000003
1909,Cyprus,19.09775
1909,Czechia,6.9430000000000005
1909,Côte d'Ivoire,25.314666666666668
1909,Dem. Rep. Congo,23.140083333333333
1909,Denmark,-18.415916666666668
1909,Denmark (Europe),6.975333333333334
1909,Djibouti,28.434749999999998
1909,Dominica,25.599416666666666
1909,Dominican Rep.,25.131833333333333
1909,Ecuador,21.091333333333335
1909,Egypt,22.9115
1909,El Salvador,24.81325
1909,Eq. Guinea,24.373416666666667
1909,Eritrea,26.470166666666668
1909,Estonia,4.376333333333333
1909,Ethiopia,22.407750000000004
1909,Europe,7.330916666666667
1909,Falkland Is.,6.148666666666667
1909,Faroe Islands,6.07075
1909,Federated States Of Micronesia,26.63116666666667
1909,Fiji,24.550416666666667
1909,Finland,1.0992500000000005
1909,France,12.10725
1909,France (Europe),9.624583333333332
1909,French Guiana,25.557916666666667
1909,French Polynesia,25.707833333333337
1909,Gabon,23.809833333333334
1909,Gambia,27.02775
1909,Gaza Strip,19.561416666666666
1909,Georgia,8.321916666666667
1909,Germany,7.336833333333334
1909,Ghana,26.07675
1909,Greece,14.89025
1909,Greenland,-18.938416666666665
1909,Grenada,26.270583333333335
1909,Guadeloupe,25.841833333333337
1909,Guam,26.473333333333333
1909,Guatemala,23.122500000000002
1909,Guernsey,10.27575
1909,Guinea,24.844083333333334
1909,Guinea-Bissau,26.244083333333332
1909,Guyana,25.578083333333336
1909,Haiti,25.845250000000004
1909,Honduras,24.536083333333334
1909,Hong Kong,22.742
1909,Hungary,9.317
1909,Iceland,1.4232500000000001
1909,India,23.661
1909,Indonesia,25.438583333333337
1909,Iran,17.760416666666668
1909,Iraq,22.220916666666668
1909,Ireland,8.929333333333334
1909,Isle Of Man,8.78275
1909,Israel,19.983666666666668
1909,Italy,12.146
1909,Jamaica,25.647583333333333
1909,Japan,11.38875
1909,Jersey,10.27575
1909,Jordan,19.75375
1909,Kazakhstan,5.444333333333333
1909,Kenya,23.566666666666666
1909,Kingman Reef,26.491833333333332
1909,Kiribati,26.13925
1909,Kuwait,25.359750000000002
1909,Kyrgyzstan,3.6316666666666664
1909,Laos,23.596333333333334
1909,Latvia,4.68775
1909,Lebanon,17.973166666666668
1909,Lesotho,13.419083333333333
1909,Liberia,24.8
1909,Libya,22.153916666666664
1909,Liechtenstein,3.7485
1909,Lithuania,5.152333333333334
1909,Luxembourg,8.327833333333333
1909,Macau,22.508583333333334
1909,Macedonia,10.395666666666667
1909,Madagascar,22.603583333333333
1909,Malawi,21.317333333333334
1909,Malaysia,25.53291666666667
1909,Mali,27.854083333333335
1909,Malta,17.867333333333335
1909,Martinique,25.599416666666666
1909,Mauritania,27.159000000000002
1909,Mauritius,22.991583333333335
1909,Mayotte,26.134666666666664
1909,Mexico,20.57075
1909,Moldova,8.784083333333333
1909,Monaco,8.272583333333333
1909,Mongolia,-1.4894166666666668
1909,Montenegro,9.99625
1909,Montserrat,25.901083333333332
1909,Morocco,17.206500000000002
1909,Mozambique,23.644499999999997
1909,Namibia,20.22008333333333
1909,Nepal,14.913333333333334
1909,Netherlands,8.68675
1909,Netherlands (Europe),8.283166666666666
1909,New Caledonia,22.3145
1909,New Zealand,10.422666666666666
1909,Nicaragua,25.68225
1909,Niger,27.1095
1909,Nigeria,26.309916666666666
1909,Niue,24.555833333333336
1909,North America,1.5879999999999999
1909,North Korea,6.084166666666667
1909,Northern Mariana Islands,26.473333333333333
1909,Norway,-0.5619166666666665
1909,Oceania,20.947
1909,Oman,26.748083333333337
1909,Pakistan,20.195333333333334
1909,Palau,26.695583333333335
1909,Palestina,23.01125
1909,Palmyra Atoll,26.522666666666666
1909,Panama,25.693166666666666
1909,Papua New Guinea,24.582166666666666
1909,Paraguay,22.643
1909,Peru,19.248
1909,Philippines,26.162666666666667
1909,Poland,6.80875
1909,Portugal,14.310666666666664
1909,Puerto Rico,25.04525
1909,Qatar,26.932916666666667
1909,Reunion,22.858416666666667
1909,Romania,8.546999999999999
1909,Russia,-5.865083333333334
1909,Rwanda,18.361333333333334
1909,Saint Barthélemy,26.128333333333334
1909,Saint Kitts And Nevis,25.387583333333335
1909,Saint Lucia,26.160083333333336
1909,Saint Martin,26.128333333333334
1909,Saint Pierre And Miquelon,5.0921666666666665
1909,Saint Vincent And The Grenadines,26.3125
1909,Samoa,25.640333333333334
1909,San Marino,13.223666666666666
1909,Sao Tome And Principe,25.34091666666667
1909,Saudi Arabia,25.786833333333334
1909,Senegal,27.402083333333334
1909,Serbia,9.724916666666667
1909,Seychelles,26.194666666666667
1909,Sierra Leone,25.47266666666667
1909,Singapore,26.292833333333334
1909,Sint Maarten,26.128333333333334
1909,Slovakia,7.038666666666667
1909,Slovenia,9.033
1909,Solomon Is.,26.585250000000002
1909,Somalia,26.460833333333337
1909,South Africa,16.958833333333335
1909,South America,21.40525
1909,South Georgia And The South Sandwich Isla,1.2169999999999999
1909,South Korea,11.429499999999999
1909,Spain,13.04875
1909,Sri Lanka,26.761583333333334
1909,Sudan,26.86366666666667
1909,Suriname,25.94575
1909,Svalbard And Jan Mayen,-8.055
1909,Sweden,1.7514166666666664
1909,Switzerland,6.179166666666667
1909,Syria,18.30666666666667
1909,Taiwan,22.037833333333335
1909,Tajikistan,4.269666666666667
1909,Tanzania,21.845083333333335
1909,Thailand,25.878
1909,Timor-Leste,25.7135
1909,Togo,26.28108333333333
1909,Tonga,22.839083333333335
1909,Trinidad and Tobago,25.62
1909,Tunisia,19.3065
1909,Turkey,11.909666666666666
1909,Turkmenistan,15.272083333333335
1909,Turks And Caicas Islands,26.217583333333334
1909,Uganda,22.233166666666666
1909,Ukraine,7.520416666666666
1909,United Arab Emirates,27.699
1909,United Kingdom,7.89525
1909,United Kingdom (Europe),8.008083333333333
1909,United States of America,8.221833333333334
1909,Uruguay,16.409499999999998
1909,Uzbekistan,12.736333333333334
1909,Venezuela,24.55875
1909,Vietnam,23.622500000000002
1909,Virgin Islands,25.872583333333335
1909,W. Sahara,22.084166666666665
1909,Yemen,26.134333333333334
1909,Zambia,20.959083333333332
1909,Zimbabwe,20.919500000000003
1909,eSwatini,19.127666666666666
1909,Åland,4.688166666666667
1910,Afghanistan,13.216500000000002
1910,Africa,23.612916666666667
1910,Albania,12.664833333333334
1910,Algeria,22.676916666666667
1910,American Samoa,26.110583333333334
1910,Andorra,10.680083333333334
1910,Angola,21.58791666666667
1910,Anguilla,26.077083333333334
1910,Antigua And Barbuda,25.9225
1910,Argentina,14.164583333333333
1910,Armenia,8.528166666666667
1910,Aruba,27.491083333333336
1910,Asia,6.967833333333334
1910,Australia,21.569083333333335
1910,Austria,6.249916666666667
1910,Azerbaijan,11.299916666666668
1910,Bahamas,24.233500000000003
1910,Bahrain,25.238416666666666
1910,Baker Island,25.061833333333336
1910,Bangladesh,24.532833333333333
1910,Barbados,25.893416666666667
1910,Belarus,6.9031666666666665
1910,Belgium,9.599583333333333
1910,Belize,24.202833333333334
1910,Benin,26.791916666666665
1910,Bhutan,11.606583333333333
1910,Bolivia,20.4385
1910,Bonaire-Saint Eustatius And Saba,26.790666666666667
1910,Bosnia and Herz.,10.61775
1910,Botswana,21.347583333333333
1910,Brazil,24.418083333333332
1910,British Virgin Islands,25.77716666666667
1910,Bulgaria,10.877249999999998
1910,Burkina Faso,28.09241666666667
1910,Burma,23.459500000000002
1910,Burundi,19.482333333333333
1910,Cambodia,26.505499999999998
1910,Cameroon,23.645
1910,Canada,-5.078416666666667
1910,Cape Verde,24.368083333333335
1910,Cayman Islands,25.887249999999998
1910,Central African Rep.,24.37591666666667
1910,Chad,26.042666666666666
1910,Chile,8.906166666666666
1910,China,6.0715
1910,Christmas Island,25.258666666666667
1910,Colombia,24.086250000000003
1910,Comoros,25.123
1910,Congo,23.961083333333335
1910,Costa Rica,24.635500000000004
1910,Croatia,11.5045
1910,Cuba,24.555833333333336
1910,Curaçao,26.958083333333335
1910,Cyprus,18.235166666666668
1910,Czechia,7.914416666666667
1910,Côte d'Ivoire,25.807333333333332
1910,Dem. Rep. Congo,23.18816666666667
1910,Denmark,-19.493583333333333
1910,Denmark (Europe),8.581416666666668
1910,Djibouti,28.893333333333334
1910,Dominica,25.553083333333333
1910,Dominican Rep.,24.994416666666666
1910,Ecuador,20.930666666666667
1910,Egypt,22.03816666666667
1910,El Salvador,23.958916666666667
1910,Eq. Guinea,24.4785
1910,Eritrea,26.422916666666666
1910,Estonia,6.103416666666667
1910,Ethiopia,23.116083333333336
1910,Europe,8.113333333333333
1910,Falkland Is.,6.0633333333333335
1910,Faroe Islands,6.3598333333333334
1910,Federated States Of Micronesia,26.521833333333337
1910,Fiji,25.026
1910,Finland,2.1301666666666663
1910,France,12.492916666666668
1910,France (Europe),10.1365
1910,French Guiana,25.238
1910,French Polynesia,25.67441666666667
1910,Gabon,23.866083333333336
1910,Gambia,27.539749999999998
1910,Gaza Strip,18.637
1910,Georgia,8.235
1910,Germany,8.418750000000001
1910,Ghana,26.199333333333332
1910,Greece,14.731
1910,Greenland,-20.07125
1910,Grenada,26.197083333333335
1910,Guadeloupe,25.81041666666667
1910,Guam,26.588166666666666
1910,Guatemala,22.23325
1910,Guernsey,10.797916666666666
1910,Guinea,25.499
1910,Guinea-Bissau,26.791416666666667
1910,Guyana,25.510333333333335
1910,Haiti,25.659499999999998
1910,Honduras,23.774833333333333
1910,Hong Kong,22.427333333333333
1910,Hungary,10.195416666666667
1910,Iceland,0.9402499999999998
1910,India,23.544166666666666
1910,Indonesia,25.40575
1910,Iran,17.008
1910,Iraq,21.351250000000004
1910,Ireland,9.213416666666665
1910,Isle Of Man,9.208666666666668
1910,Israel,19.06175
1910,Italy,12.374416666666667
1910,Jamaica,25.387249999999998
1910,Japan,11.378916666666667
1910,Jersey,10.797916666666666
1910,Jordan,18.834333333333333
1910,Kazakhstan,4.9301666666666675
1910,Kenya,23.796083333333332
1910,Kingman Reef,26.295916666666667
1910,Kiribati,25.897583333333333
1910,Kuwait,24.457333333333334
1910,Kyrgyzstan,2.900166666666667
1910,Laos,23.44158333333333
1910,Latvia,6.580416666666667
1910,Lebanon,17.121333333333336
1910,Lesotho,12.899166666666666
1910,Liberia,25.255166666666668
1910,Libya,21.665333333333333
1910,Liechtenstein,4.470583333333333
1910,Lithuania,7.100083333333333
1910,Luxembourg,9.25975
1910,Macau,22.19825
1910,Macedonia,10.570500000000001
1910,Madagascar,22.155083333333334
1910,Malawi,20.711583333333333
1910,Malaysia,25.434083333333334
1910,Mali,28.439916666666665
1910,Malta,18.006
1910,Martinique,25.553083333333333
1910,Mauritania,27.533666666666665
1910,Mauritius,23.128249999999998
1910,Mayotte,25.754166666666666
1910,Mexico,20.429750000000002
1910,Moldova,9.625833333333334
1910,Monaco,8.582749999999999
1910,Mongolia,-1.8313333333333333
1910,Montenegro,10.381666666666666
1910,Montserrat,25.873500000000003
1910,Morocco,17.3105
1910,Mozambique,22.807083333333335
1910,Namibia,20.30666666666667
1910,Nepal,14.642166666666668
1910,Netherlands,9.81575
1910,Netherlands (Europe),9.43675
1910,New Caledonia,22.465833333333332
1910,New Zealand,10.549083333333334
1910,Nicaragua,25.020833333333332
1910,Niger,26.744083333333332
1910,Nigeria,26.176083333333334
1910,Niue,24.703833333333336
1910,North America,2.0025833333333334
1910,North Korea,5.834416666666667
1910,Northern Mariana Islands,26.588166666666666
1910,Norway,0.4072499999999999
1910,Oceania,21.415166666666664
1910,Oman,26.371583333333334
1910,Pakistan,19.938083333333335
1910,Palau,26.76516666666667
1910,Palestina,22.70658333333333
1910,Palmyra Atoll,26.330833333333334
1910,Panama,25.440749999999998
1910,Papua New Guinea,24.528666666666666
1910,Paraguay,22.965083333333336
1910,Peru,19.133333333333336
1910,Philippines,26.126583333333333
1910,Poland,8.168583333333332
1910,Portugal,14.176499999999999
1910,Puerto Rico,24.908083333333334
1910,Qatar,26.141416666666668
1910,Reunion,22.90341666666667
1910,Romania,9.344666666666667
1910,Russia,-5.776583333333334
1910,Rwanda,18.662666666666667
1910,Saint Barthélemy,26.077083333333334
1910,Saint Kitts And Nevis,25.334500000000002
1910,Saint Lucia,26.090083333333336
1910,Saint Martin,26.077083333333334
1910,Saint Pierre And Miquelon,5.311916666666667
1910,Saint Vincent And The Grenadines,26.244250000000005
1910,Samoa,25.877750000000002
1910,San Marino,13.65125
1910,Sao Tome And Principe,25.38416666666667
1910,Saudi Arabia,25.044416666666667
1910,Senegal,27.907083333333333
1910,Serbia,10.3465
1910,Seychelles,26.2435
1910,Sierra Leone,25.983416666666667
1910,Singapore,26.112416666666665
1910,Sint Maarten,26.077083333333334
1910,Slovakia,8.014833333333334
1910,Slovenia,9.737
1910,Solomon Is.,26.00525
1910,Somalia,27.078999999999997
1910,South Africa,16.625333333333334
1910,South America,21.3865
1910,South Georgia And The South Sandwich Isla,1.4751666666666667
1910,South Korea,11.058083333333334
1910,Spain,13.073500000000001
1910,Sri Lanka,26.603916666666667
1910,Sudan,26.47566666666667
1910,Suriname,25.721333333333334
1910,Svalbard And Jan Mayen,-8.204833333333333
1910,Sweden,3.10575
1910,Switzerland,6.725333333333334
1910,Syria,17.494833333333332
1910,Taiwan,21.643666666666665
1910,Tajikistan,3.5548333333333333
1910,Tanzania,21.698083333333333
1910,Thailand,25.797833333333333
1910,Timor-Leste,25.805333333333333
1910,Togo,26.350583333333333
1910,Tonga,23.096083333333336
1910,Trinidad and Tobago,25.651833333333332
1910,Tunisia,19.388833333333334
1910,Turkey,11.492166666666668
1910,Turkmenistan,14.566166666666666
1910,Turks And Caicas Islands,25.948333333333334
1910,Uganda,22.560166666666664
1910,Ukraine,8.429
1910,United Arab Emirates,27.085250000000002
1910,United Kingdom,8.39875
1910,United Kingdom (Europe),8.547083333333333
1910,United States of America,8.757916666666667
1910,Uruguay,16.38
1910,Uzbekistan,12.062333333333333
1910,Venezuela,24.631583333333335
1910,Vietnam,23.490916666666667
1910,Virgin Islands,25.77716666666667
1910,W. Sahara,22.169666666666668
1910,Yemen,25.988083333333336
1910,Zambia,20.6585
1910,Zimbabwe,20.335916666666666
1910,eSwatini,17.8715
1910,Åland,6.246666666666666
1911,Afghanistan,13.385
1911,Africa,23.59183333333333
1911,Albania,12.483583333333334
1911,Algeria,22.57466666666667
1911,American Samoa,26.194
1911,Andorra,11.456916666666666
1911,Angola,21.224333333333334
1911,Anguilla,26.305333333333333
1911,Antigua And Barbuda,26.131
1911,Argentina,13.886333333333333
1911,Armenia,6.994583333333334
1911,Aruba,27.5805
1911,Asia,6.958083333333334
1911,Australia,21.347916666666666
1911,Austria,6.732333333333333
1911,Azerbaijan,9.4855
1911,Bahamas,25.168666666666667
1911,Bahrain,24.717083333333335
1911,Baker Island,25.123833333333334
1911,Bangladesh,24.503500000000003
1911,Barbados,26.136166666666668
1911,Belarus,5.6739999999999995
1911,Belgium,10.255416666666667
1911,Belize,25.014
1911,Benin,26.26575
1911,Bhutan,11.433916666666667
1911,Bolivia,20.394416666666668
1911,Bonaire-Saint Eustatius And Saba,26.81216666666667
1911,Bosnia and Herz.,10.515666666666666
1911,Botswana,21.390666666666664
1911,Brazil,24.289083333333334
1911,British Virgin Islands,26.051666666666666
1911,Bulgaria,10.329083333333333
1911,Burkina Faso,27.24175
1911,Burma,23.404416666666666
1911,Burundi,20.106916666666667
1911,Cambodia,26.65391666666667
1911,Cameroon,23.71466666666667
1911,Canada,-5.536833333333334
1911,Cape Verde,23.674083333333332
1911,Cayman Islands,26.741249999999997
1911,Central African Rep.,24.69633333333333
1911,Chad,26.51125
1911,Chile,9.115499999999999
1911,China,6.297000000000001
1911,Christmas Island,25.377916666666668
1911,Colombia,24.39891666666667
1911,Comoros,25.0645
1911,Congo,23.831500000000002
1911,Costa Rica,25.48875
1911,Croatia,11.573916666666667
1911,Cuba,25.40433333333333
1911,Curaçao,26.987333333333336
1911,Cyprus,17.9315
1911,Czechia,8.353333333333333
1911,Côte d'Ivoire,25.249916666666667
1911,Dem. Rep. Congo,23.42925
1911,Denmark,-18.62725
1911,Denmark (Europe),8.7835
1911,Djibouti,28.744250000000005
1911,Dominica,25.793666666666667
1911,Dominican Rep.,25.3195
1911,Ecuador,21.438000000000002
1911,Egypt,22.184
1911,El Salvador,24.985333333333333
1911,Eq. Guinea,24.168583333333334
1911,Eritrea,26.25125
1911,Estonia,5.09225
1911,Ethiopia,22.909916666666664
1911,Europe,8.060916666666667
1911,Falkland Is.,5.993083333333334
1911,Faroe Islands,6.838666666666666
1911,Federated States Of Micronesia,26.531000000000002
1911,Fiji,24.790916666666664
1911,Finland,1.7622499999999999
1911,France,13.162916666666666
1911,France (Europe),10.942166666666667
1911,French Guiana,25.260583333333333
1911,French Polynesia,25.702416666666668
1911,Gabon,23.521583333333336
1911,Gambia,27.171666666666667
1911,Gaza Strip,18.318166666666666
1911,Georgia,6.58475
1911,Germany,9.026
1911,Ghana,25.861583333333332
1911,Greece,14.43425
1911,Greenland,-19.191416666666665
1911,Grenada,26.4285
1911,Guadeloupe,26.020416666666666
1911,Guam,26.596166666666665
1911,Guatemala,23.101166666666668
1911,Guernsey,11.522333333333334
1911,Guinea,24.970333333333333
1911,Guinea-Bissau,26.367
1911,Guyana,25.563166666666664
1911,Haiti,26.083333333333332
1911,Honduras,24.725083333333334
1911,Hong Kong,22.460166666666666
1911,Hungary,10.122916666666667
1911,Iceland,1.633333333333333
1911,India,23.869333333333334
1911,Indonesia,25.35966666666667
1911,Iran,16.20358333333333
1911,Iraq,20.295666666666666
1911,Ireland,9.72125
1911,Isle Of Man,9.903916666666667
1911,Israel,18.85225
1911,Italy,12.903833333333333
1911,Jamaica,26.070000000000004
1911,Japan,11.980083333333333
1911,Jersey,11.522333333333334
1911,Jordan,18.511916666666668
1911,Kazakhstan,4.711166666666667
1911,Kenya,23.82875
1911,Kingman Reef,26.673833333333334
1911,Kiribati,26.33
1911,Kuwait,23.69583333333333
1911,Kyrgyzstan,3.2474166666666675
1911,Laos,23.769833333333334
1911,Latvia,5.5923333333333325
1911,Lebanon,16.59975
1911,Lesotho,13.185416666666667
1911,Liberia,24.83983333333333
1911,Libya,21.88925
1911,Liechtenstein,5.220833333333333
1911,Lithuania,6.319500000000001
1911,Luxembourg,9.905916666666666
1911,Macau,22.258083333333335
1911,Macedonia,10.262
1911,Madagascar,22.173416666666668
1911,Malawi,20.772000000000002
1911,Malaysia,25.578666666666667
1911,Mali,27.79825
1911,Malta,18.547666666666668
1911,Martinique,25.793666666666667
1911,Mauritania,27.087083333333336
1911,Mauritius,23.095250000000004
1911,Mayotte,25.694666666666667
1911,Mexico,20.621416666666665
1911,Moldova,8.438416666666667
1911,Monaco,9.448500000000001
1911,Mongolia,-0.7847499999999998
1911,Montenegro,10.190083333333332
1911,Montserrat,26.07575
1911,Morocco,17.197666666666667
1911,Mozambique,22.959166666666665
1911,Namibia,20.065166666666666
1911,Nepal,14.634166666666667
1911,Netherlands,10.313416666666667
1911,Netherlands (Europe),9.944666666666667
1911,New Caledonia,22.571416666666668
1911,New Zealand,10.257083333333334
1911,Nicaragua,25.953833333333336
1911,Niger,26.807916666666667
1911,Nigeria,26.071749999999998
1911,Niue,24.59266666666667
1911,North America,1.9289166666666666
1911,North Korea,6.261833333333333
1911,Northern Mariana Islands,26.596166666666665
1911,Norway,0.5237499999999999
1911,Oceania,21.18766666666667
1911,Oman,26.333
1911,Pakistan,20.244333333333334
1911,Palau,26.737166666666667
1911,Palestina,22.77066666666667
1911,Palmyra Atoll,26.70325
1911,Panama,26.107583333333334
1911,Papua New Guinea,24.15875
1911,Paraguay,22.348916666666668
1911,Peru,19.58075
1911,Philippines,26.045749999999998
1911,Poland,8.102500000000001
1911,Portugal,14.369333333333335
1911,Puerto Rico,25.178833333333333
1911,Qatar,25.7435
1911,Reunion,22.886166666666668
1911,Romania,8.75625
1911,Russia,-5.830333333333333
1911,Rwanda,19.402666666666665
1911,Saint Barthélemy,26.305333333333333
1911,Saint Kitts And Nevis,25.560916666666667
1911,Saint Lucia,26.335250000000002
1911,Saint Martin,26.305333333333333
1911,Saint Pierre And Miquelon,3.6934166666666663
1911,Saint Vincent And The Grenadines,26.482833333333332
1911,Samoa,25.921916666666664
1911,San Marino,13.988
1911,Sao Tome And Principe,24.99775
1911,Saudi Arabia,24.690250000000002
1911,Senegal,27.60083333333333
1911,Serbia,10.112666666666668
1911,Seychelles,26.233500000000003
1911,Sierra Leone,25.578999999999997
1911,Singapore,26.353250000000003
1911,Sint Maarten,26.305333333333333
1911,Slovakia,8.030583333333334
1911,Slovenia,10.006
1911,Solomon Is.,26.51991666666667
1911,Somalia,26.65275
1911,South Africa,16.81266666666667
1911,South America,21.331333333333333
1911,South Georgia And The South Sandwich Isla,0.8585833333333334
1911,South Korea,11.501916666666666
1911,Spain,13.409999999999998
1911,Sri Lanka,26.861083333333337
1911,Sudan,26.61725
1911,Suriname,25.770333333333337
1911,Svalbard And Jan Mayen,-7.68425
1911,Sweden,3.094583333333334
1911,Switzerland,7.54
1911,Syria,16.677
1911,Taiwan,21.646
1911,Tajikistan,3.5580833333333337
1911,Tanzania,21.94525
1911,Thailand,26.006249999999998
1911,Timor-Leste,25.577916666666667
1911,Togo,25.992
1911,Tonga,22.774666666666665
1911,Trinidad and Tobago,25.772916666666664
1911,Tunisia,19.780583333333333
1911,Turkey,10.51575
1911,Turkmenistan,13.4985
1911,Turks And Caicas Islands,26.485666666666663
1911,Uganda,23.10366666666667
1911,Ukraine,6.8808333333333325
1911,United Arab Emirates,26.847083333333334
1911,United Kingdom,9.068916666666667
1911,United Kingdom (Europe),9.273833333333334
1911,United States of America,8.737916666666667
1911,Uruguay,15.88525
1911,Uzbekistan,11.222583333333333
1911,Venezuela,24.65425
1911,Vietnam,23.796166666666664
1911,Virgin Islands,26.051666666666666
1911,W. Sahara,21.94525
1911,Yemen,25.845
1911,Zambia,20.711916666666667
1911,Zimbabwe,20.54566666666667
1911,eSwatini,18.245500000000003
1911,Åland,6.0473333333333334
1912,Afghanistan,13.902666666666667
1912,Africa,23.893333333333334
1912,Albania,12.057833333333333
1912,Algeria,22.86675
1912,American Samoa,26.323666666666668
1912,Andorra,10.839833333333333
1912,Angola,21.923916666666667
1912,Anguilla,26.468
1912,Antigua And Barbuda,26.246333333333336
1912,Argentina,14.498916666666666
1912,Armenia,8.917250000000001
1912,Aruba,27.729916666666668
1912,Asia,6.689333333333334
1912,Australia,21.826166666666666
1912,Austria,5.602916666666666
1912,Azerbaijan,11.316166666666668
1912,Bahamas,25.366500000000002
1912,Bahrain,25.571416666666668
1912,Baker Island,25.29125
1912,Bangladesh,24.688666666666666
1912,Barbados,26.174333333333337
1912,Belarus,4.981416666666667
1912,Belgium,9.468833333333333
1912,Belize,25.049000000000003
1912,Benin,26.672583333333336
1912,Bhutan,11.535416666666665
1912,Bolivia,20.863083333333332
1912,Bonaire-Saint Eustatius And Saba,26.913833333333333
1912,Bosnia and Herz.,9.720083333333333
1912,Botswana,21.8355
